blockname,trial_split,spout,solution,lick_count_total,lick_count_mean,lick_count_median,lick_count_sd
2022_06_14_abb07,0,spout01,nacl100,2,1,1,0
2022_06_14_abb07,0,spout02,nacl150,2,1,1,0
2022_06_14_abb07,0,spout03,nacl025,34,17,17,2.8284271247461903
2022_06_14_abb07,0,spout04,nacl050,12,6,6,7.0710678118654755
2022_06_14_abb07,0,spout05,nacl000,46,23,23,1.4142135623730951
2022_06_14_abb07,10,spout01,nacl100,2,1,1,0
2022_06_14_abb07,10,spout02,nacl150,4,2,2,1.4142135623730951
2022_06_14_abb07,10,spout03,nacl025,21,10.5,10.5,2.1213203435596424
2022_06_14_abb07,10,spout04,nacl050,17,8.5,8.5,4.949747468305833
2022_06_14_abb07,10,spout05,nacl000,45,22.5,22.5,2.1213203435596424
2022_06_14_abb07,20,spout01,nacl100,3,1.5,1.5,0.7071067811865476
2022_06_14_abb07,20,spout02,nacl150,3,1.5,1.5,0.7071067811865476
2022_06_14_abb07,20,spout03,nacl025,41,20.5,20.5,2.1213203435596424
2022_06_14_abb07,20,spout04,nacl050,16,8,8,8.48528137423857
2022_06_14_abb07,20,spout05,nacl000,44,22,22,1.4142135623730951
2022_06_14_abb07,30,spout01,nacl100,3,1.5,1.5,0.7071067811865476
2022_06_14_abb07,30,spout02,nacl150,2,1,1,0
2022_06_14_abb07,30,spout03,nacl025,34,17,17,1.4142135623730951
2022_06_14_abb07,30,spout04,nacl050,21,10.5,10.5,2.1213203435596424
2022_06_14_abb07,30,spout05,nacl000,45,22.5,22.5,0.7071067811865476
2022_06_14_abb07,40,spout01,nacl100,1,0.5,0.5,0.7071067811865476
2022_06_14_abb07,40,spout02,nacl150,2,1,1,0
2022_06_14_abb07,40,spout03,nacl025,33,16.5,16.5,3.5355339059327378
2022_06_14_abb07,40,spout04,nacl050,18,9,9,5.656854249492381
2022_06_14_abb07,40,spout05,nacl000,45,22.5,22.5,2.1213203435596424
2022_06_14_abb07,50,spout01,nacl100,3,1.5,1.5,0.7071067811865476
2022_06_14_abb07,50,spout02,nacl150,3,1.5,1.5,0.7071067811865476
2022_06_14_abb07,50,spout03,nacl025,39,19.5,19.5,0.7071067811865476
2022_06_14_abb07,50,spout04,nacl050,8,4,4,4.242640687119285
2022_06_14_abb07,50,spout05,nacl000,44,22,22,1.4142135623730951
2022_06_14_abb07,60,spout01,nacl100,2,1,1,0
2022_06_14_abb07,60,spout02,nacl150,1,0.5,0.5,0.7071067811865476
2022_06_14_abb07,60,spout03,nacl025,27,13.5,13.5,7.7781745930520225
2022_06_14_abb07,60,spout04,nacl050,4,2,2,1.4142135623730951
2022_06_14_abb07,60,spout05,nacl000,42,21,21,0
2022_06_14_abb07,70,spout01,nacl100,3,1.5,1.5,0.7071067811865476
2022_06_14_abb07,70,spout02,nacl150,1,0.5,0.5,0.7071067811865476
2022_06_14_abb07,70,spout03,nacl025,29,14.5,14.5,4.949747468305833
2022_06_14_abb07,70,spout04,nacl050,6,3,3,2.8284271247461903
2022_06_14_abb07,70,spout05,nacl000,42,21,21,1.4142135623730951
2022_06_14_abb07,80,spout01,nacl100,2,1,1,0
2022_06_14_abb07,80,spout02,nacl150,0,0,0,0
2022_06_14_abb07,80,spout03,nacl025,28,14,14,2.8284271247461903
2022_06_14_abb07,80,spout04,nacl050,6,3,3,2.8284271247461903
2022_06_14_abb07,80,spout05,nacl000,38,19,19,1.4142135623730951
2022_06_14_abb07,90,spout01,nacl100,2,1,1,0
2022_06_14_abb07,90,spout02,nacl150,2,1,1,0
2022_06_14_abb07,90,spout03,nacl025,27,13.5,13.5,3.5355339059327378
2022_06_14_abb07,90,spout04,nacl050,10,5,5,4.242640687119285
2022_06_14_abb07,90,spout05,nacl000,38,19,19,1.4142135623730951
